,TAU(MFT),wind,sst,airT,Pressure,TAU(obs),NN
943,0.27331587672233604,7.5562,6.8028,4.0917,1003.5111,0.2107,0.30093427426088315
944,0.31542232632636996,8.2063,6.807,4.0789,1003.5281,0.2657,0.32810160025967194
945,0.17577582597732502,5.9545,6.7659,3.7744,1003.2318,0.1767,0.234015861647781
946,0.17308205366134602,5.9072,6.7488,3.7616,1003.1977,0.1412,0.2321138894001415
947,0.10155652463436099,3.7932,6.3323,3.4831,1002.4323,0.1374,0.14556791150516998
948,0.10824754089117099,4.0365,5.6001,3.3,1001.7001,0.0904,0.15914473546086635
949,0.101048544049263,3.7748,5.6028,3.2943,1001.6746,0.12,0.14818380012604024
950,0.10516422241926199,3.925,5.7,3.0901,1000.6906,0.1189,0.15391479336251815
951,0.10578397661447501,3.9475,5.7,3.0872,1000.6593,0.1044,0.1548540106319742
952,0.10050829499959898,3.7553,5.7,3.0001,999.7009,0.0909,0.1467610168735091
953,0.126320227980614,4.6795,5.8014,3.093,999.3845,0.1698,0.18495255075973693
954,0.106208026409149,3.9629,5.8071,3.0645,999.322,0.1241,0.15494328294904577
955,0.124654620885849,4.6215,5.8972,2.5858,998.2631,0.11699999999999999,0.18188827163721177
956,0.185748174786568,6.1132,5.8067,2.1013,996.9718,0.1893,0.2445267537120585
957,0.543617010116577,11.5128,6.4,2.1128,988.0702,0.3952,0.5361870733138028
958,0.58658766746521,12.1094,6.4,2.3998,987.4006,0.4418,0.5769599928454443
959,0.5631779432296751,11.7876,6.3944,2.4056,987.3607,0.4117,0.5571409913320611
960,0.554792582988739,11.6716,6.3915,2.4085,987.3408,0.5243,0.5500297536948537
961,0.57203608751297,11.9099,6.3887,2.4113,987.3209,0.3674,0.5649859215771926
962,0.588271975517273,12.1351,6.2915,2.5426,986.6574,0.5094,0.5831002686520306
963,0.602461218833923,12.3345,6.1943,3.017,986.1886,0.4954,0.6017084858691153
964,0.656262636184692,13.0575,6.1929,3.0213,986.1858,0.4266,0.6468065078226378
965,0.627177894115448,12.6687,6.1915,3.0256,986.1829,0.4725,0.6226496376724707
966,0.6199302077293399,12.5712,6.1886,3.0341,986.1773,0.5166,0.6167003991531826
967,0.552206218242645,11.649000000000001,6.1001,3.2998,986.0002,0.5195,0.5631054581219834
968,0.526064276695252,11.2848,6.1,3.3013,985.9973,0.5081,0.540438314063745
969,0.579278707504273,12.0222,6.1,3.3056,985.9888,0.5452,0.5864224937060329
970,0.587951481342316,12.1409,6.1,3.3085,985.9831,0.5587,0.5938504246600835
971,0.583276510238648,12.077,6.1,3.3099,985.9802,0.5012,0.589886879681705
972,0.6115623116493231,12.4619,6.1,3.3127,985.9745,0.4771,0.6138960264879948
973,0.5074603557586671,11.0246,6.1,3.4142,985.8177,0.4989,0.5254639087315447
974,0.544934868812561,11.5515,6.1,3.5999,986.0499,0.4366,0.5591398158368708
975,0.47295966744422896,10.5368,6.1,3.6027,986.0534,0.4349,0.4959461401946183
976,0.5364947915077211,11.4342,6.1,3.6141,986.0676,0.4615,0.551898636369401
977,0.4782237708568571,10.6122,6.1,3.617,986.0712,0.5017,0.5007087590386743
978,0.564610481262207,11.825999999999999,6.1,3.7998,986.2998,0.461,0.5771592369851801
979,0.476652175188065,10.5923,6.0944,3.8112,986.3112,0.4023,0.5004641036487836
980,0.582319915294647,12.0725,5.9915,4.0043,986.5213,0.5615,0.5953620356918459
981,0.660713315010071,13.1306,5.8,4.1,987.0,0.4768,0.6641445778441252
982,0.654238522052765,13.0449,5.7801,4.1,987.0497,0.5764,0.6590313440264838
983,0.6079719662666321,12.4247,5.7744,4.1,987.0639,0.5173,0.6204630586213379
984,0.678070783615112,13.3616,5.5987,4.1027,987.5174,0.5887,0.6807985611213113
985,0.657452344894409,13.0894,5.5944,4.1112,987.5729,0.5489999999999999,0.6638547847658275
986,0.6321372389793399,12.752,5.593,4.1141,987.5914,0.5501,0.6428416862227689
987,0.6216670274734499,12.6116,5.5873,4.1255,987.6655,0.5017,0.6341115101613649
988,0.638903796672821,12.8452,5.4972,4.2915,988.8311,0.495,0.6488147246141261
989,0.6145889759063721,12.5188,5.4957,4.2872,988.8468,0.4701,0.6284416693739535
990,0.7446944117546078,14.2288,5.4943,4.283,988.8624,0.596,0.73491728171253
991,0.622883021831513,12.6304,5.4915,4.2744,988.8937,0.5646,0.6352652112395972
992,0.647483468055725,12.9577,5.4,4.0,990.0137,0.5455,0.6526773253075219
993,0.640170514583588,12.8602,5.4085,4.0085,991.0269,0.5604,0.6442685842999251
994,0.608833253383637,12.4391,5.4127,4.0127,991.0909,0.5326,0.6178554680401546
995,0.681753635406494,13.4109,5.5,4.1,992.3998,0.4597,0.6746489842152957
996,0.633698582649231,12.7737,5.5,4.1,992.4454,0.466,0.6348555981157101
997,0.641224145889282,12.8743,5.5,4.1,992.4681,0.5124,0.6410716505264705
998,0.545456945896149,11.5711,5.5,4.1,992.5023,0.5178,0.5598177930354684
999,0.6190533041954039,12.5768,5.5085,4.0829,993.3364,0.5114,0.6203378585280394
1000,0.6145622134208679,12.5135,5.6,3.9,994.8134,0.594,0.6102129734884846
1001,0.531469285488129,11.3731,5.6,3.9,994.8846,0.4745,0.5390178902812897
1002,0.557192504405975,11.7302,5.6,3.8972,995.8311,0.414,0.5591348005381589
1003,0.511304795742035,11.0905,5.6,3.8957,995.8468,0.5255,0.5192412908388342
1004,0.512410283088684,11.106,5.6,3.8915,995.8937,0.3763,0.5200713683692759
1005,0.46008464694023105,10.3611,5.6014,3.7943,996.9169999999999,0.4403,0.4706517547029709
1006,0.48982924222946206,10.7857,5.6028,3.7886,996.9341,0.4059,0.4969967996811337
1007,0.581139862537384,12.0581,5.6043,3.7829,996.9512,0.3775,0.5761504324460966
1008,0.413234740495682,9.6741,5.6802,3.321,998.1889,0.3633,0.42102927220377007
1009,0.450737714767456,10.2192,5.6774,3.3096,998.2017,0.3591,0.454134324331622
1010,0.370136231184006,9.0291,5.5028,2.6141,999.0113,0.3322,0.3832104775974908
1011,0.40665572881698603,9.5701,5.5057,2.6284,999.0227,0.3225,0.41598896538876196
1012,0.467374444007874,10.4521,5.5114,2.6568,999.0455,0.3949,0.4694085989331684
1013,0.41960698366165206,9.7655,5.5872,3.1,999.4341,0.3362,0.42615007456310394
1014,0.4742579758167271,10.5557,5.5659,3.1,999.4909,0.4197,0.47436622170986736
1015,0.486483693122864,10.7301,5.5616,3.1,999.5023,0.4104,0.485003123154281
1016,0.489620268344879,10.7776,5.3,3.0789,1000.2492,0.4681,0.4909534559205608
1017,0.5983321070671079,12.2881,5.3,3.0661,1000.2791,0.5255,0.5829105079862227
1018,0.48925220966339095,10.7689,5.3,2.8,1000.8999,0.5168,0.48936014111341936
1019,0.47425365447997997,10.5549,5.3,2.783,1000.9511,0.408,0.4762899079212481
1020,0.439961671829224,10.0574,5.3,2.5,1001.8,0.3868,0.44473893728652325
1021,0.5149249434471129,11.128,5.3,2.4787,1001.8710000000001,0.3888,0.5096051238619403
1022,0.41564387083053606,9.7026,5.3,2.4702,1001.8995,0.3909,0.42304751959268216
1023,0.242982178926468,7.0751,5.3,2.5057,1003.4511,0.1746,0.2874759937292859
1024,0.365567564964294,8.9624,5.3,2.5128,1003.5151,0.331,0.3757863081174741
1025,0.262780219316483,7.3908,5.3,2.6057,1004.2929,0.2669,0.30073477935621173
1026,0.20574693381786302,6.4714,5.3,2.6227,1004.2716,0.2203,0.26228517415603886
1027,0.24155351519584697,7.0548,5.3,2.6398,1004.2503,0.1859,0.286690415576506
1028,0.149731457233429,5.4842,5.3,2.9997,1003.8004,0.2956,0.2210931808233946
1029,0.37596863508224504,9.125,5.3,3.0056,1003.7776,0.3182,0.3854798546709944
1030,0.26637959480285606,7.4563,5.3028,3.1,1003.4113,0.2349,0.30358146290507804
1031,0.24748690426349598,7.1579,5.3071,3.1,1003.4284,0.2278,0.29108094484976466
1032,0.167946010828018,5.8313,5.3114,3.1,1003.4455,0.2034,0.23557573353123906
1033,0.16902977228164698,5.8506,5.3128,3.1,1003.4511,0.1942,0.23637651715784092
1034,0.14631150662898998,5.3684,5.417000000000001,3.1114,1003.8,0.1542,0.2157273811219851
1035,0.16246502101421398,5.7308,5.4298,3.1199,1003.8,0.1816,0.23082653061123742
1036,0.113163240253925,4.2135,6.1014,3.1112,1002.9958,0.1533,0.16414987819286045
1037,0.266681969165802,7.4592,6.2057,3.8858,1002.6716,0.2364,0.29962660351219594
1038,0.407070159912109,9.5748,6.3998,3.4004,1001.7008,0.3664,0.3984638703189459
1039,0.40902918577194197,9.6035,6.4027,3.3973,1001.6826,0.4027,0.40018491566555414
1040,0.412890911102295,9.6601,6.4055,3.3945,1001.6641,0.3273,0.403601291554466
1041,0.390988886356354,9.3373,6.4112,3.3888,1001.6271,0.2488,0.3839701813682798
1042,0.241280451416969,7.0368,6.6,3.2,1000.4002,0.2144,0.2798168575046174
1043,0.26901313662529,7.4763,6.6057,3.2085,1000.3406,0.16,0.29817262282199564
1044,0.177428111433983,5.9755,6.6227,3.2341,1000.1614,0.2091,0.23532304226500317
1045,0.14754703640937802,5.41,6.8,3.5071,998.2801,0.1949,0.21085428892539373
1046,0.437277942895889,10.0203,6.8,4.1,995.1003,0.2474,0.4355020564775325
1047,0.5055654048919679,10.9845,6.8986,3.0901,992.3659,0.3741,0.49252525053686574
1048,0.382674396038055,9.2018,6.8929,3.0503,992.2295,0.3117,0.3816273529654594
1049,0.395938128232956,9.3981,6.8886,3.0204,992.1271,0.3504,0.3938922431685635
1050,0.573922634124756,11.9313,6.8,2.3933,989.9664,0.4027,0.5533590001670528
1051,0.538480401039124,11.4395,6.8,2.3577,989.7885,0.4966,0.5228574123973531
1052,0.9801145195961,17.0885,6.7436,2.1074,980.0363,0.9349,0.9313231271264214
1053,0.9882664084434509,17.1868,6.7,2.5,979.6349,0.76,0.9339498670299592
1054,0.9871526956558231,17.1739,6.6972,2.5141,982.3018,0.9348,0.9265376202827894
1055,0.8916681408882141,16.0371,6.6957,2.5213,982.3530000000001,0.9598,0.8434176157347194
1056,0.8654469847679142,15.7177,6.6943,2.5284,982.4042,0.7883,0.8199168378433161
1057,0.7115894556045529,13.7809,6.6,2.9915,985.9876,0.7038,0.685220413214707
1058,0.8950470685958859,16.082,6.6,2.9773,986.3002,0.6671,0.832168665472957
1059,0.9081876873970028,16.2394,6.6028,2.8028,990.2885,0.7327,0.8370965156127572
1060,0.860750317573547,15.6629,6.6113,2.8113,990.5618,0.5862,0.7940329723785235
1061,0.783858180046082,14.7061,6.6943,2.9397,993.5418,0.5589,0.7240665461684914
1062,0.686582088470459,13.4529,6.6929,2.9497,993.5774,0.6409,0.6460216591678524
1063,0.5920199751853941,12.1943,6.6,3.5872,996.143,0.498,0.5681886913346028
1064,0.587567925453186,12.1326,6.5901,3.4901,997.9482,0.4228,0.559777579458524
1065,0.5720815658569339,11.9203,6.5887,3.4887,997.9696,0.5351,0.5465189534092845
1066,0.5027976632118231,10.9539,6.5007,3.3979,999.3126,0.48200000000000004,0.4841460541980444
1067,0.6049450635910029,12.3691,6.5028,3.3915,999.3510000000001,0.5642,0.5721320839308845
1068,0.5183857679367071,11.1735,6.505,3.3851,999.3894,0.5221,0.4974870223334082
1069,0.419051259756088,9.7463,6.55,3.2501,1000.1996,0.4408,0.40860576178049646
1070,0.422828406095505,9.8015,6.5507,3.2479,1000.2124,0.3814,0.4119253196074566
1071,0.594685792922974,12.2275,6.5528,3.2415,1000.2507,0.5795,0.5593577533627145
1072,0.538890659809113,11.4582,6.5557,3.233,1000.3019,0.5244,0.5122599950318893
1073,0.512456178665161,11.0876,6.5564,3.2309,1000.3147,0.4085,0.4897362885168108
1074,0.445134699344635,10.1234,6.6,3.1013,1001.1039999999999,0.373,0.4293170533251611
1075,0.314554512500763,8.1816,6.6,3.2,1001.4,0.3368,0.3277279149120118
1076,0.37013825774192793,9.0205,6.5943,3.1149,1001.4284,0.3577,0.36281774870828015
1077,0.512654423713684,11.0876,6.5886,3.0295,1001.4568,0.348,0.4874750271084955
1078,0.44082549214363104,10.0431,6.5,1.7,1001.9,0.3808,0.4242861160000193
1079,0.438152223825455,10.0052,6.5,1.7725,1001.8872,0.3139,0.42203502197000176
1080,0.427497744560242,9.8501,6.5,1.7966,1001.8829,0.3423,0.4126378795703539
1081,0.416085779666901,9.6839,6.5,1.8691,1001.8702,0.2926,0.40259957682401615
1082,0.38072228431701705,9.1611,6.5,1.8933,1001.8659,0.3689,0.37088544940346874
1083,0.410441130399704,9.6016,6.5,1.9174,1001.8616,0.3481,0.39763734909122717
1084,0.384706944227219,9.2431,6.5,3.4,1001.6080000000001,0.3822,0.3768718467268494
1085,0.4084452688694,9.5936,6.5,3.4,1001.6166,0.3276,0.3981323590740903
1086,0.414025157690048,9.6755,6.5,3.4,1001.6593,0.3085,0.4030409459074744
1087,0.37158593535423295,9.0479,6.5,3.4,1001.6678,0.2652,0.364937419115234
1088,0.36487787961959794,8.9477,6.5,3.4,1002.1999,0.4367,0.36032792645957684
1089,0.419473767280579,9.7553,6.5,3.4,1002.1972,0.3616,0.40710067063705957
1090,0.38836911320686296,9.2974,6.5,3.4,1002.1915,0.3835,0.37931744315963883
1091,0.408369988203049,9.5925,6.5,3.4,1002.1901,0.3082,0.39723003844538507
1092,0.38990181684494,9.3201,6.5,3.4,1002.1886,0.2939,0.38069934032926195
1093,0.35094660520553606,8.7395,6.5,3.4512,1002.0105,0.3075,0.35162948356093165
1094,0.222202286124229,6.742000000000001,6.5,3.7997,1001.4006,0.2678,0.26816896302713683
1095,0.31785312294959994,8.2433,6.5028,3.7751,1001.3889,0.2844,0.3309401681433499
1096,0.364622980356216,8.9492,6.5056,3.7495,1001.3776,0.2388,0.36044332392357487
1097,0.32956117391586304,8.4208,6.507000000000001,3.7367,1001.3719,0.2937,0.33833219411798593
1098,0.295804500579834,7.9035,6.5113,3.6983,1001.3548,0.3042,0.31666384679821946
1099,0.259053945541382,7.33,6.5127,3.6855,1001.3491,0.235,0.29266648594390265
1100,0.46028718352317793,10.3396,6.6,2.9001,1001.0001,0.425,0.4425056703637452
1101,0.44733476638793895,10.1527,6.5943,2.9057,1000.9773,0.2999,0.4312884076711171
1102,0.300268143415451,7.9604,6.5,3.0,1000.6,0.3412,0.3188679793948439
1103,0.39190274477005,9.3434,6.5,2.9744,1000.6171,0.3109,0.3842240922639752
1104,0.360859215259552,8.8808,6.5,2.9702,1000.6199,0.3635,0.3573556780684148
1105,0.55479097366333,11.674000000000001,6.5,2.7188,1000.804,0.434,0.525296488941817
1106,0.579146146774292,12.011,6.5,2.8184,1000.8254,0.614,0.545760822618546
1107,0.7624303102493291,14.445,6.5,4.0362,1001.1709,0.4503,0.7022013027806587
1108,0.777965545654297,14.6353,6.5,3.2,1002.1,0.7989,0.7058106764827289
1109,0.821737945079804,15.1846,6.5,3.1773,1002.2023,0.6395,0.7396318448762011
1110,0.8226612210273739,15.196,6.5,3.1659,1002.2535,0.5907,0.7401440436555586
1111,0.836753070354462,15.3688,6.4,2.8,1005.2998,0.8009,0.7450096129040822
1112,0.9457744359970089,16.6902,6.4,2.7915,1005.4022,0.8339,0.8397819801048487
1113,0.7415262460708621,14.1679,6.4,2.7886,1005.4364,0.8345,0.6715322952212314
1114,0.939573526382446,16.6157,6.4,2.6744,1006.6279,0.7049,0.8348452848018657
1115,0.90759539604187,16.2328,6.4,2.6702,1006.6492,0.7018,0.8075950695934568
1116,0.711770474910736,13.7822,6.4,2.6659,1006.6705,0.5468,0.6462732447886904
1117,0.7379533648490909,14.1186,6.4,2.4002,1007.9988,0.6408,0.6646434632850838
1118,0.718456387519836,13.8667,6.3958,2.4,1008.0461,0.5981,0.6493526381977882
1119,0.802293598651886,14.9363,6.3944,2.4,1008.0617,0.6719,0.7194435350031244
1120,0.6547417640686041,13.0295,6.393,2.4,1008.0774,0.6206,0.5985390906449515
1121,0.780901849269867,14.6668,6.3887,2.4,1008.1244,0.5738,0.7002620235496465
1122,0.7883745431900021,14.7619,6.3,2.3972,1009.1183,0.5892,0.7077845156812285
1123,0.6561095118522641,13.0485,6.3,2.3915,1009.1553,0.6282,0.599598686481899
1124,0.752366840839386,14.3043,6.3,2.3858,1009.1922,0.6685,0.6757614686568413
1125,0.8211681246757511,15.1728,6.3,2.3773,1009.2477,0.7307,0.7373673919141601
1126,0.7715347409248349,14.5469,6.2986,2.173,1010.4241,0.6843,0.6957530876331627
1127,0.827178835868835,15.2456,6.2957,2.119,1010.4725,0.6369,0.7468856993713247
1128,0.677731156349182,13.3316,6.2915,2.0380000000000003,1010.5449,0.6318,0.6147430648468076
1129,0.716441631317139,13.838,6.2901,2.011,1010.5691,0.6171,0.6490340299487095
1130,0.5931352972984311,12.1955,6.2872,1.9569999999999999,1010.6174,0.6158,0.5457179646113717
1131,0.6064372062683111,12.3608,6.1944,0.3617,1012.1449,0.5984,0.5829672264552916
1132,0.677261233329773,13.3107,6.1915,0.39299999999999996,1012.1677,0.5887,0.6500238675399371
1133,0.830283224582672,15.2801,6.0972,1.4042,1012.9197,0.7022,0.7675676058249001
1134,0.8649423122406009,15.7077,6.0915,1.4128,1012.9595,0.7395,0.7979490999872625
1135,0.9230679869651791,16.412,6.0887,1.4169999999999998,1012.9794,0.6982,0.8481339114561274
1136,0.8732891082763671,15.8099,6.0858,1.4213,1012.9993,0.6247,0.8051187886512756
1137,0.7680661082267758,14.4983,6.082999999999999,1.4256,1013.0193,0.7303,0.7114843471346112
1138,0.6085221171379089,12.4061,5.8943,1.6858,1014.3369,0.5474,0.5592214284250006
1139,0.7973175048828129,14.8719,5.8886,1.6716,1014.3739,0.6366,0.7350464028575487
1140,0.7845199108123779,14.7105,5.8829,1.6574,1014.4108,0.5902,0.7239573038438216
1141,0.584258139133453,12.072000000000001,5.6958,1.1916,1015.6503,0.4866,0.5496340010328613
1142,0.525820195674896,11.2612,5.6887,1.1774,1015.7357,0.4095,0.49217427081428305
1143,0.5224905610084529,11.2144,5.6873,1.1745,1015.7527,0.611,0.4889132324045657
1144,0.599196970462799,12.2751,5.6,1.0,1016.7998,0.603,0.569303729019129
1145,0.689434051513672,13.4824,5.6,1.0227,1016.8397,0.4623,0.6548278853951784
1146,0.617840051651001,12.5285,5.6,1.0341,1016.8596,0.5464,0.5864715524461601
1147,0.5588066577911379,11.7207,5.6,1.0455,1016.8795,0.6228,0.528538104467432
1148,0.6163325905799871,12.5119,5.6,1.4,1017.5,0.5496,0.5755245231668533
1149,0.691589117050171,13.5142,5.6,1.4,1017.6023,0.5508,0.6468665090326818
1150,0.505629897117615,10.9803,5.5958,1.3916,1018.7335,0.4907,0.4709073981564031
1151,0.611114144325256,12.4412,5.5944,1.3888,1018.7449,0.4498,0.5689036905564191
1152,0.5703364610671999,11.8839,5.593,1.3859,1018.7563,0.59,0.529231948247409
1153,0.571424007415772,11.8977,5.5,1.1886,1019.6023,0.4651,0.5359460654138843
1154,0.377392947673798,9.1141,5.5128,1.0957,1020.4213,0.4242,0.3718318818640262
1155,0.483417689800262,10.6616,5.5256,1.0915,1020.4426,0.4275,0.45006554926754305
1156,0.553546726703644,11.6451,5.8013,1.004,1020.9081,0.3195,0.512582159583691
1157,0.35119721293449396,8.7153,5.8042,1.0126,1020.9251,0.3561,0.3537586374418134
1158,0.321916818618774,8.2706,5.807,1.0211,1020.9422,0.254,0.3351487104638042
1159,0.348969519138336,8.6818,5.8085,1.0254,1020.9507,0.2971,0.3523417015716441
1160,0.4052965044975279,9.5254,5.9,1.2957,1021.5383,0.2496,0.387288348589688
1161,0.367004364728928,8.956,5.9,1.2915,1021.5767,0.3589,0.3634730886722373
1162,0.394823789596558,9.3705,5.9,1.2901,1021.5895,0.287,0.38080951732323715
1163,0.365513205528259,8.9336,5.9,1.2886,1021.6023,0.3016,0.3625360712951708
1164,0.359919965267181,8.8482,5.8972,1.1957,1022.4028,0.2932,0.3589737046201184
1165,0.33764484524726895,8.5116,5.8858,1.1787,1022.4142,0.309,0.3449447286887332
1166,0.22884400188922896,6.8093,5.7,0.9,1022.6166,0.2231,0.2745513865742579
1167,0.214351445436478,6.5723,5.7,0.9,1022.6337,0.2087,0.2646393781682103
1168,0.21608811616897602,6.6009,5.7,0.9,1022.6507,0.191,0.2658360740344909
1169,0.297445118427277,7.8939,5.7,0.9,1022.6678,0.3664,0.31991654157462524
1170,0.26442214846610995,7.3781,5.6915,0.8915,1023.2256,0.2175,0.2983975361724114
1171,0.38952735066413896,9.289,5.6872,0.8872,1023.2384,0.3345,0.3783406909386868
1172,0.19889822602272,6.3151,5.5986,0.8028,1023.5099,0.2188,0.25821509967365736
1173,0.28745037317276,7.739,5.5957,0.8085,1023.5298,0.2208,0.31393142087273485
1174,0.171578675508499,5.8451,5.5886,0.8227,1023.5796,0.1686,0.2490462217558373
1175,0.267185747623444,7.4272,5.4987,1.0013,1024.2054,0.2523,0.3014281216063176
1176,0.329200178384781,8.3866,5.4958,1.0042,1024.2168,0.29600000000000004,0.3415700709663793
1177,0.293336033821106,7.8357,5.4944,1.0056,1024.2224,0.2646,0.31853585263605544
1178,0.26570808887481695,7.4043,5.4887,1.0113,1024.2452,0.2598,0.30052194831632917
1179,0.20437984168529502,6.4174,5.3773,1.1057,1024.617,0.2193,0.25981265468789155
1180,0.229309096932411,6.8272,5.3716,1.1071,1024.6213,0.3219,0.27698020455317485
1181,0.29275810718536405,7.8308,5.3659,1.1085,1024.6255,0.2429,0.3189834452492789
1182,0.266286551952362,7.4177,5.3545,1.1114,1024.6341,0.1776,0.30176074989497725
1183,0.23168957233429,6.8746,5.0,1.2,1024.9,0.2984,0.2835845322714845
1184,0.269485473632813,7.4761,5.0,1.2057,1024.9,0.2456,0.3059849080318753
1185,0.18233101069927202,6.0562,5.0099,1.3901,1024.9,0.2175,0.2525702441925561
1186,0.216118156909943,6.6213,5.0943,1.3113,1024.8773,0.213,0.2716775748187228
1187,0.170134782791138,5.8394,5.0929,1.3142,1024.8716,0.1585,0.2425747994533926
1188,0.226239010691643,6.7921,5.0,1.5,1024.5,0.2396,0.27986719286623485
1189,0.24887724220752697,7.1564,4.9744,1.5,1024.4872,0.209,0.2940552905476608
1190,0.356981366872788,8.8256,5.0943,1.7773,1024.0057,0.3078,0.36206064377409636
1191,0.457745850086212,10.3038,5.0042,1.4,1024.1209,0.2942,0.43142035562086434
1192,0.457636147737503,10.3022,5.0056,1.4,1024.1281,0.2907,0.4312903681969772
1193,0.433832108974457,9.9573,5.0099,1.4,1024.1494,0.3586,0.41025777837937927
1194,0.323607206344605,8.3144,5.1014,1.3986,1024.607,0.3212,0.34055146379799534
1195,0.32894203066825894,8.3956,5.1028,1.3972,1024.6141,0.3169,0.343940757073863
1196,0.346374094486237,8.6595,5.1099,1.3901,1024.6497,0.2777,0.35494372973061966
1197,0.31933763623237604,8.2489,5.1114,1.3886,1024.6568,0.3416,0.33776298051099923
1198,0.31603142619133,8.1954,5.2,1.3014,1025.1014,0.3154,0.33509201479154754
1199,0.381524085998535,9.1835,5.2,1.3043,1025.1043,0.2391,0.37642033306190575
1200,0.363401412963867,8.913,5.2,1.3128,1025.1128,0.2405,0.3651094210642393
1201,0.21832792460918402,6.6576,5.2056,1.4224,1025.2056,0.2202,0.2707856495364385
1202,0.17217968404293102,5.8817,5.2943,1.817,1025.3113,0.1891,0.2387175446124875
1203,0.143921732902527,5.2881,5.2901,1.8298,1025.3199,0.1403,0.2166901816937932
1204,0.12839552760124198,4.7528,5.1744,2.1639,1025.4616,0.1519,0.19913067483576993
1205,0.188471540808678,6.1862,5.0113,2.6226,1025.1548,0.1394,0.25566231262930755
1206,0.105459935963154,3.9360000000000004,5.1,2.8,1024.8001,0.1468,0.16923585842136524
1207,0.10530074685812,3.9302,5.0886,2.8227,1024.8341,0.1426,0.16927961690262644
1208,0.141589060425758,5.2077,5.0,3.0,1025.1,0.1309,0.21889225117890207
1209,0.12030702829361,4.4679,5.0298,3.0099,1025.1099,0.1539,0.19059643737631432
1210,0.12992887198925,4.8055,5.2998,3.0999,1025.1999,0.0948,0.19651858188415208
1211,0.19270288944244396,6.27,5.4,3.6099,1024.9503,0.1242,0.25429185945947247
1212,0.16831217706203502,5.8464,5.4,3.6128,1024.9361,0.1539,0.2365751799788624
1213,0.22541847825050398,6.813,5.4,3.6773,1024.5014,0.1843,0.27700968083151334
1214,0.164655148983002,5.7812,5.4,3.6318,1024.5043,0.1474,0.23384098730042246
1215,0.18739768862724301,6.1787,5.4,3.5636,1024.5085,0.1475,0.2504465159530081
1216,0.18829385936260198,6.1927,5.4,3.4954,1024.5128,0.2336,0.25101194528914855
1217,0.12096405029296901,4.4903,5.7013,4.004,1023.8933,0.1169,0.17851047935316294
1218,0.12019511312246302,4.4631,5.7028,4.0083,1023.8862,0.1269,0.17736676327872974
1219,0.125010088086128,4.6328,5.7099,4.0296,1023.8506,0.1479,0.18443606617966202
1220,0.19555883109569602,6.324,5.8,4.3014,1023.4056,0.1807,0.25481035015903214
1221,0.199225038290024,6.3858,5.8,4.3071,1023.4284,0.24100000000000002,0.257397537593183
1222,0.21605123579502103,6.6648,5.8,4.3114,1023.4455,0.2471,0.2690685252415505
1223,0.22808352112770103,6.8607,5.8,4.3128,1023.4511,0.2122,0.27726261146427866
1224,0.25495377182960505,7.2913,5.8099,4.4,1023.7105,0.2548,0.2952590306289503
1225,0.27569803595542897,7.6165,5.8114,4.4,1023.6977,0.2594,0.30885304338114106
1226,0.27506333589553805,7.6086,5.9043,4.6043,1022.3575,0.2455,0.30810232155440875
1227,0.35933065414428705,8.8926,6.0,4.7,1021.2792,0.2884,0.3613479014367004
1228,0.348861992359161,8.7358,6.0,4.7,1021.2551,0.2914,0.354788939374921
1229,0.39019215106964095,9.3509,6.0,4.7,1021.1826,0.268,0.3805135463087989
1230,0.466020286083221,10.4531,6.0,4.7,1019.7014,0.3961,0.4324566075219892
1231,0.436075985431671,10.0217,6.0042,4.6958,1019.6623,0.3894,0.4085036320612726
1232,0.446049094200134,10.1658,6.0085,4.6915,1019.6239,0.4171,0.414993383000828
1233,0.47485771775245705,10.5769,6.1,4.6,1018.8001,0.4078,0.4396496857154496
1234,0.510753154754639,11.0855,6.1014,4.6,1018.7775,0.3833,0.47052901666540364
1235,0.441076546907425,10.0915,6.1028,4.6,1018.7548,0.4381,0.41089950864637736
1236,0.5230058431625371,11.2574,6.1057,4.6,1018.7092,0.3736,0.4809933006468791
1237,0.506730616092682,11.0288,6.1071,4.6,1018.6865,0.402,0.4671295104176136
1238,0.510605156421661,11.0833,6.1114,4.6,1018.6182,0.4691,0.47046842273823913
1239,0.541048645973206,11.508,6.2014,4.6,1017.1531,0.4016,0.49694673788126414
1240,0.568401873111725,11.8861,6.2021,4.6,1017.1296,0.3676,0.5199181737904401
1241,0.5775787234306341,12.012,6.2043,4.6,1017.0592,0.3865,0.5276269614723563
1242,0.509042143821716,11.0602,6.205,4.6,1017.0358,0.4278,0.4698818151634471
1243,0.45997908711433394,10.362,6.25,4.6,1015.5501,0.4554,0.428953694933485
1244,0.5754481554031371,11.9823,6.2514,4.6,1015.5032,0.45799999999999996,0.5273415453820254
1245,0.6263514757156371,12.673,6.2543,4.6,1015.4094,0.4763,0.569353061321004
1246,0.5434105396270751,11.5402,6.2557,4.6,1015.3624,0.4658,0.5006456118685292
1247,0.577916085720062,12.0157,6.3,4.6099,1013.6714,0.4783,0.5312678859626867
1248,0.6741108894348149,13.3088,6.3,4.6972,1011.5091,0.5503,0.6166751402851246
1249,0.646314144134522,12.9405,6.3,4.6943,1011.4181,0.6076,0.5939143469218477
1250,0.642977297306061,12.895999999999999,6.3,4.6929,1011.3727,0.6702,0.5912331682304737
1251,0.724407255649567,13.9648,6.3,4.6915,1011.3272,0.667,0.6579008045095754
